# ReferentFileClass | ReferentClass | ReferentType | ReferentTag | ReferringPackage | ReferringClass | ReferringMethod | ReferringFile | ReferringLineNumber
Sheet|Sheet|Sheet.createPrintHeaders()|Method|org.apache.poi.hssf.model|Sheet|createSheet|Sheet.java|277
Sheet|Sheet|Sheet.createPrintHeaders()|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|1384
Sheet|Sheet|Sheet.createPrintHeaders.retval|Variable|org.apache.poi.hssf.model|Sheet|createPrintHeaders|Sheet.java|1388
Sheet|Sheet|Sheet.createPrintHeaders.retval|Variable|org.apache.poi.hssf.model|Sheet|createPrintHeaders|Sheet.java|1389
Sheet|Sheet|Sheet.createPrintHeaders.retval|Variable|org.apache.poi.hssf.model|Sheet|createPrintHeaders|Sheet.java|1386
Sheet|Sheet|Sheet.removeRow(RowRecord)|Method|org.apache.poi.hssf.usermodel|HSSFSheet|removeRow|HSSFSheet.java|241
Sheet|Sheet|Sheet.removeRow(RowRecord)|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|931
Sheet|Sheet|Sheet.removeValueRecord(short,CellValueRecordInterface)|Method|org.apache.poi.hssf.usermodel|HSSFRow|removeCell|HSSFRow.java|211
Sheet|Sheet|Sheet.removeValueRecord(short,CellValueRecordInterface)|Method|org.apache.poi.hssf.usermodel|HSSFSheet|removeRow|HSSFSheet.java|238
Sheet|Sheet|Sheet.removeValueRecord(short,CellValueRecordInterface)|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|787
Sheet|Sheet|Sheet.mergedloc|Variable|org.apache.poi.hssf.model|Sheet|removeMergedRegion|Sheet.java|342
Sheet|Sheet|Sheet.mergedloc|Variable|org.apache.poi.hssf.model|Sheet|removeMergedRegion|Sheet.java|343
Sheet|Sheet|Sheet.mergedloc|Variable|org.apache.poi.hssf.model|Sheet|createSheet|Sheet.java|182
Sheet|Sheet|Sheet.mergedloc|Variable|org.apache.poi.hssf.model|Sheet|?|Sheet.java|107
Sheet|Sheet|Sheet.createPrintSetup()|Method|org.apache.poi.hssf.model|Sheet|createSheet|Sheet.java|290
Sheet|Sheet|Sheet.createPrintSetup()|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|1543
Sheet|Sheet|Sheet.createPrintSetup.retval|Variable|org.apache.poi.hssf.model|Sheet|createPrintSetup|Sheet.java|1547
Sheet|Sheet|Sheet.createPrintSetup.retval|Variable|org.apache.poi.hssf.model|Sheet|createPrintSetup|Sheet.java|1548
Sheet|Sheet|Sheet.createPrintSetup.retval|Variable|org.apache.poi.hssf.model|Sheet|createPrintSetup|Sheet.java|1549
Sheet|Sheet|Sheet.createPrintSetup.retval|Variable|org.apache.poi.hssf.model|Sheet|createPrintSetup|Sheet.java|1550
Sheet|Sheet|Sheet.createPrintSetup.retval|Variable|org.apache.poi.hssf.model|Sheet|createPrintSetup|Sheet.java|1551
Sheet|Sheet|Sheet.createPrintSetup.retval|Variable|org.apache.poi.hssf.model|Sheet|createPrintSetup|Sheet.java|1552
Sheet|Sheet|Sheet.createPrintSetup.retval|Variable|org.apache.poi.hssf.model|Sheet|createPrintSetup|Sheet.java|1553
Sheet|Sheet|Sheet.createPrintSetup.retval|Variable|org.apache.poi.hssf.model|Sheet|createPrintSetup|Sheet.java|1554
Sheet|Sheet|Sheet.createPrintSetup.retval|Variable|org.apache.poi.hssf.model|Sheet|createPrintSetup|Sheet.java|1555
Sheet|Sheet|Sheet.createPrintSetup.retval|Variable|org.apache.poi.hssf.model|Sheet|createPrintSetup|Sheet.java|1556
Sheet|Sheet|Sheet.createPrintSetup.retval|Variable|org.apache.poi.hssf.model|Sheet|createPrintSetup|Sheet.java|1557
Sheet|Sheet|Sheet.createPrintSetup.retval|Variable|org.apache.poi.hssf.model|Sheet|createPrintSetup|Sheet.java|1558
Sheet|Sheet|Sheet.createPrintSetup.retval|Variable|org.apache.poi.hssf.model|Sheet|createPrintSetup|Sheet.java|1545
Sheet|Sheet|Sheet.getPreOffset()|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|502
Sheet|Sheet|Sheet.createCalcMode()|Method|org.apache.poi.hssf.model|Sheet|createSheet|Sheet.java|271
Sheet|Sheet|Sheet.createCalcMode()|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|1294
Sheet|Sheet|Sheet.createCalcMode.retval|Variable|org.apache.poi.hssf.model|Sheet|createCalcMode|Sheet.java|1298
Sheet|Sheet|Sheet.createCalcMode.retval|Variable|org.apache.poi.hssf.model|Sheet|createCalcMode|Sheet.java|1299
Sheet|Sheet|Sheet.createCalcMode.retval|Variable|org.apache.poi.hssf.model|Sheet|createCalcMode|Sheet.java|1296
Sheet|Sheet|Sheet.addRow(RowRecord)|Method|org.apache.poi.hssf.usermodel|HSSFSheet|addRow|HSSFSheet.java|292
Sheet|Sheet|Sheet.addRow(RowRecord)|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|867
Sheet|Sheet|Sheet.addRow.d|Variable|org.apache.poi.hssf.model|Sheet|addRow|Sheet.java|873
Sheet|Sheet|Sheet.addRow.d|Variable|org.apache.poi.hssf.model|Sheet|addRow|Sheet.java|877
Sheet|Sheet|Sheet.addRow.d|Variable|org.apache.poi.hssf.model|Sheet|addRow|Sheet.java|875
Sheet|Sheet|Sheet.addRow.d|Variable|org.apache.poi.hssf.model|Sheet|addRow|Sheet.java|879
Sheet|Sheet|Sheet.addRow.d|Variable|org.apache.poi.hssf.model|Sheet|addRow|Sheet.java|871
Sheet|Sheet|Sheet.createDefaultColWidth()|Method|org.apache.poi.hssf.model|Sheet|createSheet|Sheet.java|292
Sheet|Sheet|Sheet.createDefaultColWidth()|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|1568
Sheet|Sheet|Sheet.createDefaultColWidth.retval|Variable|org.apache.poi.hssf.model|Sheet|createDefaultColWidth|Sheet.java|1572
Sheet|Sheet|Sheet.createDefaultColWidth.retval|Variable|org.apache.poi.hssf.model|Sheet|createDefaultColWidth|Sheet.java|1573
Sheet|Sheet|Sheet.createDefaultColWidth.retval|Variable|org.apache.poi.hssf.model|Sheet|createDefaultColWidth|Sheet.java|1570
Sheet|Sheet|Sheet.containsLabels|Variable|org.apache.poi.hssf.model|Sheet|convertLabelRecords|Sheet.java|376
Sheet|Sheet|Sheet.containsLabels|Variable|org.apache.poi.hssf.model|Sheet|createSheet|Sheet.java|161
Sheet|Sheet|Sheet.containsLabels|Variable|org.apache.poi.hssf.model|Sheet|?|Sheet.java|99
Sheet|Sheet|Sheet.getDimsLoc()|Method|org.apache.poi.hssf.usermodel|HSSFSheet|removeRow|HSSFSheet.java|220
Sheet|Sheet|Sheet.getDimsLoc()|Method|org.apache.poi.hssf.model|Sheet|checkCells|Sheet.java|311
Sheet|Sheet|Sheet.getDimsLoc()|Method|org.apache.poi.hssf.model|Sheet|checkRows|Sheet.java|320
Sheet|Sheet|Sheet.getDimsLoc()|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|1859
Sheet|Sheet|Sheet.createHCenter()|Method|org.apache.poi.hssf.model|Sheet|createSheet|Sheet.java|288
Sheet|Sheet|Sheet.createHCenter()|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|1513
Sheet|Sheet|Sheet.createHCenter.retval|Variable|org.apache.poi.hssf.model|Sheet|createHCenter|Sheet.java|1517
Sheet|Sheet|Sheet.createHCenter.retval|Variable|org.apache.poi.hssf.model|Sheet|createHCenter|Sheet.java|1518
Sheet|Sheet|Sheet.createHCenter.retval|Variable|org.apache.poi.hssf.model|Sheet|createHCenter|Sheet.java|1515
Sheet|Sheet|Sheet.checkCells()|Method|org.apache.poi.hssf.model|Sheet|getNumRecords|Sheet.java|411
Sheet|Sheet|Sheet.checkCells()|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|306
Sheet|Sheet|Sheet.merged|Variable|org.apache.poi.hssf.model|Sheet|getNumMergedRegions|Sheet.java|354
Sheet|Sheet|Sheet.merged|Variable|org.apache.poi.hssf.model|Sheet|getMergedRegionAt|Sheet.java|349
Sheet|Sheet|Sheet.merged|Variable|org.apache.poi.hssf.model|Sheet|removeMergedRegion|Sheet.java|338
Sheet|Sheet|Sheet.merged|Variable|org.apache.poi.hssf.model|Sheet|removeMergedRegion|Sheet.java|339
Sheet|Sheet|Sheet.merged|Variable|org.apache.poi.hssf.model|Sheet|removeMergedRegion|Sheet.java|341
Sheet|Sheet|Sheet.merged|Variable|org.apache.poi.hssf.model|Sheet|createSheet|Sheet.java|181
Sheet|Sheet|Sheet.merged|Variable|org.apache.poi.hssf.model|Sheet|?|Sheet.java|106
Sheet|Sheet|Sheet.removeMergedRegion(int)|Method|org.apache.poi.hssf.usermodel|HSSFSheet|removeMergedRegion|HSSFSheet.java|502
Sheet|Sheet|Sheet.removeMergedRegion(int)|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|336
Sheet|Sheet|Sheet.setDimensions(short,short,short,short)|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|433
Sheet|Sheet|Sheet.preoffset|Variable|org.apache.poi.hssf.model|Sheet|addDbCellToIndex|Sheet.java|1238
Sheet|Sheet|Sheet.preoffset|Variable|org.apache.poi.hssf.model|Sheet|getPreOffset|Sheet.java|504
Sheet|Sheet|Sheet.preoffset|Variable|org.apache.poi.hssf.model|Sheet|?|Sheet.java|96
Sheet|Sheet|Sheet.getRow(short)|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|1110
Sheet|Sheet|Sheet.createDimensions()|Method|org.apache.poi.hssf.model|Sheet|createSheet|Sheet.java|294
Sheet|Sheet|Sheet.createDimensions()|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|1778
Sheet|Sheet|Sheet.createDimensions.retval|Variable|org.apache.poi.hssf.model|Sheet|createDimensions|Sheet.java|1782
Sheet|Sheet|Sheet.createDimensions.retval|Variable|org.apache.poi.hssf.model|Sheet|createDimensions|Sheet.java|1783
Sheet|Sheet|Sheet.createDimensions.retval|Variable|org.apache.poi.hssf.model|Sheet|createDimensions|Sheet.java|1784
Sheet|Sheet|Sheet.createDimensions.retval|Variable|org.apache.poi.hssf.model|Sheet|createDimensions|Sheet.java|1785
Sheet|Sheet|Sheet.createDimensions.retval|Variable|org.apache.poi.hssf.model|Sheet|createDimensions|Sheet.java|1786
Sheet|Sheet|Sheet.createDimensions.retval|Variable|org.apache.poi.hssf.model|Sheet|createDimensions|Sheet.java|1780
Sheet|Sheet|Sheet.setGridsPrinted(boolean)|Method|org.apache.poi.hssf.usermodel|HSSFSheet|setGridsPrinted|HSSFSheet.java|453
Sheet|Sheet|Sheet.setGridsPrinted(boolean)|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|1617
Sheet|Sheet|Sheet.checkRows()|Method|org.apache.poi.hssf.model|Sheet|getNumRecords|Sheet.java|412
Sheet|Sheet|Sheet.checkRows()|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|315
Sheet|Sheet|Sheet.addMergedRegion(short,short,short,short)|Method|org.apache.poi.hssf.usermodel|HSSFSheet|addMergedRegion|HSSFSheet.java|464
Sheet|Sheet|Sheet.addMergedRegion(short,short,short,short)|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|324
Sheet|Sheet|Sheet.Sheet()|Method|org.apache.poi.hssf.model|Sheet|createSheet|Sheet.java|148
Sheet|Sheet|Sheet.Sheet()|Method|org.apache.poi.hssf.model|Sheet|createSheet|Sheet.java|265
Sheet|Sheet|Sheet.Sheet()|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|122
Sheet|Sheet|Sheet.convertLabelRecords(Workbook)|Method|org.apache.poi.hssf.usermodel|HSSFWorkbook|HSSFWorkbook|HSSFWorkbook.java|152
Sheet|Sheet|Sheet.convertLabelRecords(Workbook)|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|373
Sheet|Sheet|Sheet.createWindowTwo()|Method|org.apache.poi.hssf.model|Sheet|createSheet|Sheet.java|297
Sheet|Sheet|Sheet.createWindowTwo()|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|1802
Sheet|Sheet|Sheet.createWindowTwo.retval|Variable|org.apache.poi.hssf.model|Sheet|createWindowTwo|Sheet.java|1806
Sheet|Sheet|Sheet.createWindowTwo.retval|Variable|org.apache.poi.hssf.model|Sheet|createWindowTwo|Sheet.java|1807
Sheet|Sheet|Sheet.createWindowTwo.retval|Variable|org.apache.poi.hssf.model|Sheet|createWindowTwo|Sheet.java|1808
Sheet|Sheet|Sheet.createWindowTwo.retval|Variable|org.apache.poi.hssf.model|Sheet|createWindowTwo|Sheet.java|1809
Sheet|Sheet|Sheet.createWindowTwo.retval|Variable|org.apache.poi.hssf.model|Sheet|createWindowTwo|Sheet.java|1810
Sheet|Sheet|Sheet.createWindowTwo.retval|Variable|org.apache.poi.hssf.model|Sheet|createWindowTwo|Sheet.java|1811
Sheet|Sheet|Sheet.createWindowTwo.retval|Variable|org.apache.poi.hssf.model|Sheet|createWindowTwo|Sheet.java|1812
Sheet|Sheet|Sheet.createWindowTwo.retval|Variable|org.apache.poi.hssf.model|Sheet|createWindowTwo|Sheet.java|1804
Sheet|Sheet|Sheet.getRecords()|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|1889
Sheet|Sheet|Sheet.findFirstRecordBySid(short)|Method|org.apache.poi.hssf.usermodel|HSSFSheet|getAlternateExpression|HSSFSheet.java|659
Sheet|Sheet|Sheet.findFirstRecordBySid(short)|Method|org.apache.poi.hssf.usermodel|HSSFSheet|getRowSumsRight|HSSFSheet.java|737
Sheet|Sheet|Sheet.findFirstRecordBySid(short)|Method|org.apache.poi.hssf.usermodel|HSSFSheet|setVerticallyCenter|HSSFSheet.java|478
Sheet|Sheet|Sheet.findFirstRecordBySid(short)|Method|org.apache.poi.hssf.usermodel|HSSFSheet|getAlternateFormula|HSSFSheet.java|670
Sheet|Sheet|Sheet.findFirstRecordBySid(short)|Method|org.apache.poi.hssf.usermodel|HSSFSheet|setDisplayGuts|HSSFSheet.java|608
Sheet|Sheet|Sheet.findFirstRecordBySid(short)|Method|org.apache.poi.hssf.usermodel|HSSFSheet|getVerticallyCenter|HSSFSheet.java|490
Sheet|Sheet|Sheet.findFirstRecordBySid(short)|Method|org.apache.poi.hssf.usermodel|HSSFSheet|setAlternativeFormula|HSSFSheet.java|568
Sheet|Sheet|Sheet.findFirstRecordBySid(short)|Method|org.apache.poi.hssf.usermodel|HSSFSheet|setRowSumsBelow|HSSFSheet.java|634
Sheet|Sheet|Sheet.findFirstRecordBySid(short)|Method|org.apache.poi.hssf.usermodel|HSSFSheet|setRowSumsRight|HSSFSheet.java|647
Sheet|Sheet|Sheet.findFirstRecordBySid(short)|Method|org.apache.poi.hssf.usermodel|HSSFSheet|setFitToPage|HSSFSheet.java|621
Sheet|Sheet|Sheet.findFirstRecordBySid(short)|Method|org.apache.poi.hssf.usermodel|HSSFSheet|getDisplayGuts|HSSFSheet.java|704
Sheet|Sheet|Sheet.findFirstRecordBySid(short)|Method|org.apache.poi.hssf.usermodel|HSSFSheet|getAutobreaks|HSSFSheet.java|681
Sheet|Sheet|Sheet.findFirstRecordBySid(short)|Method|org.apache.poi.hssf.usermodel|HSSFSheet|getDialog|HSSFSheet.java|692
Sheet|Sheet|Sheet.findFirstRecordBySid(short)|Method|org.apache.poi.hssf.usermodel|HSSFSheet|setDialog|HSSFSheet.java|594
Sheet|Sheet|Sheet.findFirstRecordBySid(short)|Method|org.apache.poi.hssf.usermodel|HSSFSheet|setAlternativeExpression|HSSFSheet.java|555
Sheet|Sheet|Sheet.findFirstRecordBySid(short)|Method|org.apache.poi.hssf.usermodel|HSSFSheet|setAutobreaks|HSSFSheet.java|581
Sheet|Sheet|Sheet.findFirstRecordBySid(short)|Method|org.apache.poi.hssf.usermodel|HSSFSheet|getRowSumsBelow|HSSFSheet.java|726
Sheet|Sheet|Sheet.findFirstRecordBySid(short)|Method|org.apache.poi.hssf.usermodel|HSSFSheet|getFitToPage|HSSFSheet.java|715
Sheet|Sheet|Sheet.findFirstRecordBySid(short)|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|1907
Sheet|Sheet|Sheet.findFirstRecordBySid.iterator|Variable|org.apache.poi.hssf.model|Sheet|findFirstRecordBySid|Sheet.java|1909
Sheet|Sheet|Sheet.findFirstRecordBySid.iterator|Variable|org.apache.poi.hssf.model|Sheet|findFirstRecordBySid|Sheet.java|1911
Sheet|Sheet|Sheet.findFirstRecordBySid.iterator|Variable|org.apache.poi.hssf.model|Sheet|findFirstRecordBySid|Sheet.java|1909
Sheet|Sheet|Sheet.createFooter()|Method|org.apache.poi.hssf.model|Sheet|createSheet|Sheet.java|287
Sheet|Sheet|Sheet.createFooter()|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|1497
Sheet|Sheet|Sheet.createFooter.retval|Variable|org.apache.poi.hssf.model|Sheet|createFooter|Sheet.java|1501
Sheet|Sheet|Sheet.createFooter.retval|Variable|org.apache.poi.hssf.model|Sheet|createFooter|Sheet.java|1502
Sheet|Sheet|Sheet.createFooter.retval|Variable|org.apache.poi.hssf.model|Sheet|createFooter|Sheet.java|1503
Sheet|Sheet|Sheet.createFooter.retval|Variable|org.apache.poi.hssf.model|Sheet|createFooter|Sheet.java|1499
Sheet|Sheet|Sheet.getNextRow()|Method|org.apache.poi.hssf.usermodel|HSSFSheet|setPropertiesFromSheet|HSSFSheet.java|145
Sheet|Sheet|Sheet.getNextRow()|Method|org.apache.poi.hssf.usermodel|HSSFSheet|setPropertiesFromSheet|HSSFSheet.java|151
Sheet|Sheet|Sheet.getNextRow()|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|1065
Sheet|Sheet|Sheet.createBlank(short,short)|Method|org.apache.poi.hssf.model|Sheet|?|Sheet.java|671
Sheet|Sheet|Sheet.createBlank.rec|Variable|org.apache.poi.hssf.model|Sheet|createBlank|Sheet.java|679
Sheet|Sheet|Sheet.createBlank.rec|Variable|org.apache.poi.hssf.model|Sheet|createBlank|Sheet.java|680
Sheet|Sheet|Sheet.createBlank.rec|Variable|org.apache.poi.hssf.model|Sheet|createBlank|Sheet.java|681
Sheet|Sheet|Sheet.createBlank.rec|Variable|org.apache.poi.hssf.model|Sheet|createBlank|Sheet.java|682
Sheet|Sheet|Sheet.createBlank.rec|Variable|org.apache.poi.hssf.model|Sheet|createBlank|Sheet.java|677
